# File: 2_asses.masses_E2Proxy
# Processed: 2025-12-29T22:52:03.604Z
# Sheets: 15

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
4,E2_ButtesHouse_localization,Upon heading upstairs, Hard Ass finds Mr. Butte, who is drunk.,SAY.Dialog:Butte.1.???,SAY.Dialog:Butte.1.???,*glug glug* Is someone there?,*slok slok* Wie is daar?,2025-12-29T22:52:03.604Z
5,E2_ButtesHouse_localization,,SAY.Dialog:Butte.8.???,SAY.Dialog:Butte.8.???,Is that a donkey?,Is dat een ezel?,2025-12-29T22:52:03.604Z
6,E2_ButtesHouse_localization,,SAY.Dialog:Butte.5.Mr. Butte,SAY.Dialog:Butte.5.Mr. Butte,"It's me, Mr. Butte. The Boss.",Ik ben Mr. Vanscheetvelde. De chef.,2025-12-29T22:52:03.604Z
7,E2_ButtesHouse_localization,,SAY.Dialog:Butte.10.Mr. Butte,SAY.Dialog:Butte.10.Mr. Butte,*glug glug*,*slok slok*,2025-12-29T22:52:03.604Z
8,E2_ButtesHouse_localization,,SAY.Dialog:Butte.13.Mr. Butte,SAY.Dialog:Butte.13.Mr. Butte,The Mine's gone bankrupt.,De Mijn is failliet.,2025-12-29T22:52:03.604Z
9,E2_ButtesHouse_localization,,SAY.Dialog:Butte.9.Mr. Butte,SAY.Dialog:Butte.9.Mr. Butte,I lost... everything.,Ik ben...alles kwijt.,2025-12-29T22:52:03.604Z
10,E2_ButtesHouse_localization,,SAY.Dialog:Butte.12.Mr. Butte,SAY.Dialog:Butte.12.Mr. Butte,*sigh* I guess replacing you donkeys made no difference.,*zucht* Blijkt dat jullie ezels vervangen geen verschil heeft gemaakt.,2025-12-29T22:52:03.604Z
11,E2_ButtesHouse_localization,,SAY.Dialog:Butte.14.Mr. Butte,SAY.Dialog:Butte.14.Mr. Butte,"But business is business, you know?",Maar wat kan je doen. Business is business.,2025-12-29T22:52:03.604Z
12,E2_ButtesHouse_localization,,SAY.Dialog:Butte.18.Mr. Butte,SAY.Dialog:Butte.18.Mr. Butte,New Machines for a new era.,Nieuwe Machines voor een nieuwe era.,2025-12-29T22:52:03.604Z
13,E2_ButtesHouse_localization,,SAY.Dialog:Butte.17.Mr. Butte,SAY.Dialog:Butte.17.Mr. Butte,You can't run a Coal Mine with just donkeys—it's the 21st century!,Je kan geen Koolmijn met enkel ezels runnen — het is de 21ste eeuw!,2025-12-29T22:52:03.604Z
14,E2_ButtesHouse_localization,,SAY.Dialog:Butte.16.Mr. Butte,SAY.Dialog:Butte.16.Mr. Butte,*glug glug*,*slok slok*,2025-12-29T22:52:03.604Z
15,E2_ButtesHouse_localization,,SAY.Dialog:Butte.15.Mr. Butte,SAY.Dialog:Butte.15.Mr. Butte,The world is burning and God sends me an Ass instead of an Angel.,De wereld staat in brand en God stuurt me een Ezel in plaats van een Engel.,2025-12-29T22:52:03.604Z
16,E2_ButtesHouse_localization,,SAY.Dialog:Butte.21.Mr. Butte,SAY.Dialog:Butte.21.Mr. Butte,Maybe it's a sign?,Misschien is het een teken?,2025-12-29T22:52:03.604Z
17,E2_ButtesHouse_localization,,SAY.Dialog:Butte.20.Mr. Butte,SAY.Dialog:Butte.20.Mr. Butte,"Ah, what the hell. Look at me. Talking to a donkey again...","Ach, wat maakt het. Kijk naar mij — tegen een ezel bezig...",2025-12-29T22:52:03.604Z
18,E2_ButtesHouse_localization,,SAY.Dialog:Butte.54.Mr. Butte,SAY.Dialog:Butte.54.Mr. Butte,No wonder Sandy left me...,Niet moeilijk dat Smaragdje bij mij weg is...,2025-12-29T22:52:03.604Z
19,E2_ButtesHouse_localization,Screen wipe (transition) to a battle between Mr. Butte and Hard Ass.,SAY.Dialog:Butte.19.Hard Ass,SAY.Dialog:Butte.19.Hard Ass,...,...,2025-12-29T22:52:03.604Z
20,E2_ButtesHouse_localization,If Hard Ass attempts to leave.,SAY.Dialog: ExitAttempt2F.1.Hard Ass,SAY.Dialog: ExitAttempt2F.1.Hard Ass,...,...,2025-12-29T22:52:03.604Z
21,E2_ButtesHouse_localization,After killing Mr. Butte in the battle. Hard Ass stands in Mr. Butte's house, everything is on fire.,SAY.Dialog:PostBattleNewConviction.1.Hard Ass,SAY.Dialog:PostBattleNewConviction.1.Hard Ass,A world without Humans...,Een wereld zonder Mensen...,2025-12-29T22:52:03.604Z
22,E2_ButtesHouse_localization,Hard Ass can try to leave now.,SAY.Dialog:PostBattleNewConviction.14.Hard Ass,SAY.Dialog:PostBattleNewConviction.14.Hard Ass,A world where Asses are their own Masters...,Een wereld waar Ezels hun eigen baas zijn...,2025-12-29T22:52:03.604Z
23,E2_ButtesHouse_localization,As Hard Ass attempts to leave, the door caves in.,SAY.Dialog: PostBattleExitAttempt.8.Hard Ass,SAY.Dialog: PostBattleExitAttempt.8.Hard Ass,The way out is blocked.,De weg naar buiten is geblokkeerd.,2025-12-29T22:52:03.604Z
24,E2_ButtesHouse_localization,,SAY.Dialog: PostBattleExitAttempt.15.Hard Ass,SAY.Dialog: PostBattleExitAttempt.15.Hard Ass,I have to get back to the Herd.,Ik moet terug naar de Kudde gaan.,2025-12-29T22:52:03.604Z
25,E2_ButtesHouse_localization,The roof collapses on Hard Ass.,SAY.Dialog: PostBattleExitAttempt.5.Hard Ass,SAY.Dialog: PostBattleExitAttempt.5.Hard Ass,AHHHH!! MY EAR!,AAAHHH!!! MIJN OOR!,2025-12-29T22:52:03.604Z
3,E2_BattleButte_localization,Battle UI.,WRITE.DialogContainer.75,WRITE.DialogContainer.75,Hard Ass,(Hard Ass),2025-12-29T22:52:03.604Z
4,E2_BattleButte_localization,Battle UI.,WRITE.DialogContainer.76,WRITE.DialogContainer.76,Mr. Butte,Mr. Vanscheetvelde,2025-12-29T22:52:03.604Z
5,E2_BattleButte_localization,Battle text.,WRITE.DialogContainer.1,WRITE.DialogContainer.1,Mr. Butte stares at you confused.,Mr. Vanscheetvelde staat verward te gapen.,2025-12-29T22:52:03.604Z
6,E2_BattleButte_localization,Enemy dialogue.,WRITE.DialogContainer.71,WRITE.DialogContainer.71,What's with that look?,Wat kijk je zo?,2025-12-29T22:52:03.604Z
7,E2_BattleButte_localization,Enemy dialogue. If Butte's health is less than 40%.,WRITE.DialogContainer.30,WRITE.DialogContainer.30,Why are you hurting me?\nI don't understand!,Waarom doe je me pijn? Ik begrijp het niet!,2025-12-29T22:52:03.604Z
8,E2_BattleButte_localization,Enemy dialogue. Butte is about to die.,WRITE.DialogContainer.73,WRITE.DialogContainer.73,I have so many regrets...,Ik heb zo veel spijt...,2025-12-29T22:52:03.604Z
9,E2_BattleButte_localization,Battle text.,WRITE.DialogContainer.36,WRITE.DialogContainer.36,Mr. Butte makes a move.,Mr. Vanscheetvelde maakt een move.,2025-12-29T22:52:03.604Z
10,E2_BattleButte_localization,Enemy move.,WRITE.DialogContainer.34,WRITE.DialogContainer.34,Mr. Butte uses Drink.,Mr. Vanscheetvelde drinkt.,2025-12-29T22:52:03.604Z
11,E2_BattleButte_localization,Enemy dialogue.,WRITE.DialogContainer.32,WRITE.DialogContainer.32,WAHHH! *glug*,WAHHH!! *slok*,2025-12-29T22:52:03.604Z
12,E2_BattleButte_localization,,WRITE.DialogContainer.57,WRITE.DialogContainer.57,Mr. Butte increases Intoxication.,Mr. Vanscheetvelde verhoogt zijn intoxicatie.,2025-12-29T22:52:03.604Z
13,E2_BattleButte_localization,Enemy move.,WRITE.DialogContainer.42,WRITE.DialogContainer.42,Mr. Butte uses Equivocate.,Mr. Vanscheetvelde probeert zich goed te praten.,2025-12-29T22:52:03.604Z
14,E2_BattleButte_localization,Enemy dialogue.,WRITE.DialogContainer.69,WRITE.DialogContainer.69,I was just trying to make money!\nYou gotta understand!,Ik probeerde gewoon geld te verdienen! Je moet dat toch begrijpen!,2025-12-29T22:52:03.604Z
15,E2_BattleButte_localization,,WRITE.DialogContainer.59,WRITE.DialogContainer.59,Equivocate fails.,Zichzelf goed praten heeft geen effect.,2025-12-29T22:52:03.604Z
16,E2_BattleButte_localization,Enemy move.,WRITE.DialogContainer.46,WRITE.DialogContainer.46,Mr. Butte uses Plead.,Mr. Vanscheetvelde smeekt.,2025-12-29T22:52:03.604Z
17,E2_BattleButte_localization,Enemy dialogue.,WRITE.DialogContainer.48,WRITE.DialogContainer.48,Haven't I lost enough already?,Ben ik al niet genoeg verloren?,2025-12-29T22:52:03.604Z
18,E2_BattleButte_localization,,WRITE.DialogContainer.61,WRITE.DialogContainer.61,Plead fails.,Smeekbede heeft geen effect.,2025-12-29T22:52:03.604Z
19,E2_BattleButte_localization,Enemy move.,WRITE.DialogContainer.44,WRITE.DialogContainer.44,Mr. Butte uses Flee.,Mr. Vanscheetvelde vlucht weg.,2025-12-29T22:52:03.604Z
20,E2_BattleButte_localization,,WRITE.DialogContainer.63,WRITE.DialogContainer.63,Flee fails.,Wegvluchten is niet gelukt.,2025-12-29T22:52:03.604Z
21,E2_BattleButte_localization,Enemy dialogue.,WRITE.DialogContainer.50,WRITE.DialogContainer.50,"Ow, my ankle!","Ai, mijn enkel!",2025-12-29T22:52:03.604Z
22,E2_BattleButte_localization,Battle text.,WRITE.DialogContainer.9,WRITE.DialogContainer.9,How will you respond?,Hoe reageer je?,2025-12-29T22:52:03.604Z
23,E2_BattleButte_localization,Player move.,WRITE.DialogContainer.12,WRITE.DialogContainer.12,You Grunt.,Je Gromt.,2025-12-29T22:52:03.604Z
24,E2_BattleButte_localization,,WRITE.DialogContainer.14,WRITE.DialogContainer.14,You Bray.,Je balkt.,2025-12-29T22:52:03.604Z
25,E2_BattleButte_localization,Player move.,WRITE.DialogContainer.79,WRITE.DialogContainer.79,Stomp,Schoppen,2025-12-29T22:52:03.604Z
26,E2_BattleButte_localization,,WRITE.DialogContainer.18,WRITE.DialogContainer.18,You Stomp. It's very effective!,Je schopt. Het is bijzonder effectief.,2025-12-29T22:52:03.604Z
27,E2_BattleButte_localization,Player move.,WRITE.DialogContainer.77,WRITE.DialogContainer.77,Tackle,Aanvallen,2025-12-29T22:52:03.604Z
28,E2_BattleButte_localization,,WRITE.DialogContainer.20,WRITE.DialogContainer.20,You Tackle!,Je valt aan!,2025-12-29T22:52:03.604Z
29,E2_BattleButte_localization,Player move.,WRITE.DialogContainer.78,WRITE.DialogContainer.78,Double Kick,Dubbelstampen,2025-12-29T22:52:03.604Z
30,E2_BattleButte_localization,,WRITE.DialogContainer.22,WRITE.DialogContainer.22,You Double Kick!,Je stampt dubbel!,2025-12-29T22:52:03.604Z
31,E2_BattleButte_localization,Player move.,WRITE.DialogContainer.80,WRITE.DialogContainer.80,Headbutt,Kopstoot,2025-12-29T22:52:03.604Z
32,E2_BattleButte_localization,,WRITE.DialogContainer.24,WRITE.DialogContainer.24,You Headbutt! It's very effective!,Je doet een kopstoot. Het is bijzonder effectief.,2025-12-29T22:52:03.604Z
3,E2_Confession_localization,Nice Ass arrives at the Outhouse.,SAY.Dialog:Confession.18.Sad Ass,SAY.Dialog:Confession.18.Sad Ass,*whimper*,*boehoehoehoe*,2025-12-29T22:52:03.604Z
4,E2_Confession_localization,,SAY.Dialog:Confession.19.Nice Ass,SAY.Dialog:Confession.19.Nice Ass,Sad Ass! Quit hiding in the outhouse!,(Sad Ass)! Stopt met je in de Hudo te verstoppen!,2025-12-29T22:52:03.604Z
5,E2_Confession_localization,,SAY.Dialog:Confession.40.Sad Ass,SAY.Dialog:Confession.40.Sad Ass,Nice Ass?,(Nice Ass)?,2025-12-29T22:52:03.604Z
6,E2_Confession_localization,Dialogue option 1.1.,MENU.Dialog:Confession.20,MENU.Dialog:Confession.20,Why are you in there?,Waarom zit je daar verstopt?,2025-12-29T22:52:03.604Z
7,E2_Confession_localization,,SAY.Dialog:Confession.35.Nice Ass,SAY.Dialog:Confession.35.Nice Ass,Why are you in there?,Waarom zit je daar verstopt?,2025-12-29T22:52:03.604Z
8,E2_Confession_localization,,SAY.Dialog:Confession.36.Sad Ass,SAY.Dialog:Confession.36.Sad Ass,I don't have it in me to move... I'm all alone...,Ik w-weet niet of ik het in m-me heb om verder te gaan. Ik ben h-helemaal alleen.,2025-12-29T22:52:03.604Z
9,E2_Confession_localization,Jump to line 14.,SAY.Dialog:Confession.37.Nice Ass,SAY.Dialog:Confession.37.Nice Ass,"Gee Comrade, that's not true! All of us care about you. We're here for ya!","Jongens toch, Kameraad, dat is niet waar! We geven allemaal om jou en we zijn er voor jou!",2025-12-29T22:52:03.604Z
10,E2_Confession_localization,Dialogue option 1.2.,MENU.Dialog:Confession.21,MENU.Dialog:Confession.21,"C'mon Comrade, we have to go now!","Kom, Kameraad. We moeten gaan!",2025-12-29T22:52:03.604Z
11,E2_Confession_localization,,SAY.Dialog:Confession.31.Nice Ass,SAY.Dialog:Confession.31.Nice Ass,"C'mon Comrade, we have to go now!","Kom, Kameraad. We moeten gaan!",2025-12-29T22:52:03.604Z
12,E2_Confession_localization,,SAY.Dialog:Confession.32.Sad Ass,SAY.Dialog:Confession.32.Sad Ass,I'm staying put...,Ik blijf hier...,2025-12-29T22:52:03.604Z
13,E2_Confession_localization,Jump to line 14.,SAY.Dialog:Confession.216.Nice Ass,SAY.Dialog:Confession.216.Nice Ass,"Sad Ass, now is not the time for this, please!","(Sad Ass), nu is het echt niet de moment. Toe.",2025-12-29T22:52:03.604Z
14,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.240.Sad Ass,SAY.Dialog:Confession.240.Sad Ass,Just go away...,Ga gewoon weg...,2025-12-29T22:52:03.604Z
15,E2_Confession_localization,Dialogue option 2.1.,MENU.Dialog:Confession.47,MENU.Dialog:Confession.47,Bray loudly.,Luid balken.,2025-12-29T22:52:03.604Z
16,E2_Confession_localization,Jump to line 19.,SAY.Dialog:Confession.58.Sad Ass,SAY.Dialog:Confession.58.Sad Ass,Please stop...,Stop alsjeblieft...,2025-12-29T22:52:03.604Z
17,E2_Confession_localization,Dialogue option 2.2.,MENU.Dialog:Confession.48,MENU.Dialog:Confession.48,Kick the door.,De deur intrappen.,2025-12-29T22:52:03.604Z
18,E2_Confession_localization,Jump to line 19.,SAY.Dialog:Confession.52.Sad Ass,SAY.Dialog:Confession.52.Sad Ass,Don't come in!,Niet binnenkomen!,2025-12-29T22:52:03.604Z
19,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.62.Sad Ass,SAY.Dialog:Confession.62.Sad Ass,I'm a monster... A worthless beast...,Ik ben een monster... Een nutteloos beest...,2025-12-29T22:52:03.604Z
20,E2_Confession_localization,Dialogue option 3.1.,MENU.Dialog:Confession.64,MENU.Dialog:Confession.64,You're not worthless!,Je bent niet waardeloos!,2025-12-29T22:52:03.604Z
21,E2_Confession_localization,,SAY.Dialog:Confession.68.Nice Ass,SAY.Dialog:Confession.68.Nice Ass,You're not worthless!,Je bent niet waardeloos!,2025-12-29T22:52:03.604Z
22,E2_Confession_localization,,SAY.Dialog:Confession.241.Sad Ass,SAY.Dialog:Confession.241.Sad Ass,I AM!,"JAWEL, TOCH WEL.",2025-12-29T22:52:03.604Z
23,E2_Confession_localization,,SAY.Dialog:Confession.69.Sad Ass,SAY.Dialog:Confession.69.Sad Ass,I spend my days doing nothing...,Ik spendeer mijn heler dagen met niets te doen.,2025-12-29T22:52:03.604Z
24,E2_Confession_localization,,SAY.Dialog:Confession.70.Sad Ass,SAY.Dialog:Confession.70.Sad Ass,Just wallowing in my grief...,Gewoon... wentelen in mijn eigen verdriet.,2025-12-29T22:52:03.604Z
25,E2_Confession_localization,Jump to line 30.,SAY.Dialog:Confession.79.Sad Ass,SAY.Dialog:Confession.79.Sad Ass,I-I didn't mean for things to get this out of control...,Ik w-wou helemaal niet dat de z-zaken zo ontspoorden...,2025-12-29T22:52:03.604Z
26,E2_Confession_localization,Dialogue option 3.2.,MENU.Dialog:Confession.65,MENU.Dialog:Confession.65,"You're beautiful, Sad Ass.","Je bent prachtig, (Sad Ass).",2025-12-29T22:52:03.604Z
27,E2_Confession_localization,,SAY.Dialog:Confession.74.Nice Ass,SAY.Dialog:Confession.74.Nice Ass,"You're beautiful, Sad Ass.","Je bent prachtig, (Sad Ass).",2025-12-29T22:52:03.604Z
28,E2_Confession_localization,,SAY.Dialog:Confession.75.Sad Ass,SAY.Dialog:Confession.75.Sad Ass,You're lying... I'm so skinny you can see my ribs through my fur...,Je liegt... ik ben zo mager dat je mijn ribben door mijn vacht heen kan zien...,2025-12-29T22:52:03.604Z
29,E2_Confession_localization,Jump to line 30.,SAY.Dialog:Confession.76.Sad Ass,SAY.Dialog:Confession.76.Sad Ass,I'm so tired... I barely made it back...,Ik ben zo moe... ik ben nauwelijks terug hier geraakt.,2025-12-29T22:52:03.604Z
30,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.82.Nice Ass,SAY.Dialog:Confession.82.Nice Ass,"Listen, I don't know what you're talking about—","Luister, ik weet niet over wat jij bezig bent—",2025-12-29T22:52:03.604Z
31,E2_Confession_localization,,SAY.Dialog:Confession.83.Sad Ass,SAY.Dialog:Confession.83.Sad Ass,Nice Ass...?,(Nice Ass)...?,2025-12-29T22:52:03.604Z
32,E2_Confession_localization,,SAY.Dialog:Confession.84.Sad Ass,SAY.Dialog:Confession.84.Sad Ass,Has anyone been hurt in the fire...?,Is er iemand gewond geraakt in het vuur...?,2025-12-29T22:52:03.604Z
33,E2_Confession_localization,Dialogue option 4.1.,MENU.Dialog:Confession.85,MENU.Dialog:Confession.85,Tell him Trusty Ass died falling down the well.,Vertel hem dat (Trusty Ass) in de waterput gevallen en gestorven is.,2025-12-29T22:52:03.604Z
34,E2_Confession_localization,,SAY.Dialog:Confession.89.Nice Ass,SAY.Dialog:Confession.89.Nice Ass,Trusty Ass fell down the well trying to get water...and died.,(Trusty Ass) viel in de waterput toen ie water ging halen... Hij is dood.,2025-12-29T22:52:03.604Z
35,E2_Confession_localization,,SAY.Dialog:Confession.90.Sad Ass,SAY.Dialog:Confession.90.Sad Ass,Not Trusty Ass...,Niet (Trusty Ass)...,2025-12-29T22:52:03.604Z
36,E2_Confession_localization,,SAY.Dialog:Confession.91.Sad Ass,SAY.Dialog:Confession.91.Sad Ass,HEEEEHAWWWWW!,HIEEEEEEEEEEEE!,2025-12-29T22:52:03.604Z
37,E2_Confession_localization,,SAY.Dialog:Confession.115.Sad Ass,SAY.Dialog:Confession.115.Sad Ass,HEEEEHAWWWWW!!,HAAAAAAAAAAA!,2025-12-29T22:52:03.604Z
38,E2_Confession_localization,,SAY.Dialog:Confession.114.Sad Ass,SAY.Dialog:Confession.114.Sad Ass,HEEEEHAWWWWW!!!,HEEEEEEEEEE HAAAAAAAAAAA!!!!!,2025-12-29T22:52:03.604Z
39,E2_Confession_localization,Jump to line 51.,SAY.Dialog:Confession.113.Sad Ass,SAY.Dialog:Confession.113.Sad Ass,IT'S ALL MY FAULT.,HET IS ALLEMAAL MIJN FOUT.,2025-12-29T22:52:03.604Z
40,E2_Confession_localization,Dialogue option 4.2.,MENU.Dialog:Confession.86,MENU.Dialog:Confession.86,Tell him everyone is fine.,Vertel hem dat iedereen ongedeerd is.,2025-12-29T22:52:03.604Z
41,E2_Confession_localization,,SAY.Dialog:Confession.95.Nice Ass,SAY.Dialog:Confession.95.Nice Ass,Everyone is fine!,Iedereen is oké!,2025-12-29T22:52:03.604Z
42,E2_Confession_localization,Jump to line 43 or 50.,SAY.Dialog:Confession.96.Sad Ass,SAY.Dialog:Confession.96.Sad Ass,And the Humans?,En de Mensen?,2025-12-29T22:52:03.604Z
43,E2_Confession_localization,Dialogue option 4.2.A.,MENU.Dialog:Confession.98,MENU.Dialog:Confession.98,They're trapped inside their homes burning alive.,Ze zitten vast in hun huizen terwijl ze levend verbranden.,2025-12-29T22:52:03.604Z
44,E2_Confession_localization,,SAY.Dialog:Confession.107.Nice Ass,SAY.Dialog:Confession.107.Nice Ass,They're trapped inside their homes burning alive.,Ze zitten vast in hun huizen terwijl ze levend verbranden.,2025-12-29T22:52:03.604Z
45,E2_Confession_localization,,SAY.Dialog:Confession.109.Sad Ass,SAY.Dialog:Confession.109.Sad Ass,OH NO!!!,OH NEE!!!,2025-12-29T22:52:03.604Z
46,E2_Confession_localization,,SAY.Dialog:Confession.138.Sad Ass,SAY.Dialog:Confession.138.Sad Ass,HEEEEHAWWWWW,HEEEEEEEEEE!,2025-12-29T22:52:03.604Z
47,E2_Confession_localization,,SAY.Dialog:Confession.139.Sad Ass,SAY.Dialog:Confession.139.Sad Ass,HEEEEHAWWWWW,HAAAAAAAAAAAAA!!,2025-12-29T22:52:03.604Z
48,E2_Confession_localization,,SAY.Dialog:Confession.140.Sad Ass,SAY.Dialog:Confession.140.Sad Ass,HEEEEHAWWWWW,HEEEEEEEEEE!!,2025-12-29T22:52:03.604Z
49,E2_Confession_localization,Jump to line 51.,SAY.Dialog:Confession.141.Sad Ass,SAY.Dialog:Confession.141.Sad Ass,IT'S ALL MY FAULT.,HET IS ALLEMAAL MIJN FOUT.,2025-12-29T22:52:03.604Z
50,E2_Confession_localization,Dialogue option 4.2.B. Jump to line 51.,MENU.Dialog:Confession.99,MENU.Dialog:Confession.99,The others are rescuing the Humans as we speak.,De anderen zijn bezig met de mensen te redden.,2025-12-29T22:52:03.604Z
51,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.101.Nice Ass,SAY.Dialog:Confession.101.Nice Ass,I'm sure the others are rescuing the Humans as we speak.,Ik ben er zeker van dat de anderen bezig zijn met de Mensen te redden.,2025-12-29T22:52:03.604Z
52,E2_Confession_localization,,SAY.Dialog:Confession.119.Sad Ass,SAY.Dialog:Confession.119.Sad Ass,I was just trying to help...,Ik probeerde gewoon te helpen...,2025-12-29T22:52:03.604Z
53,E2_Confession_localization,,SAY.Dialog:Confession.120.Nice Ass,SAY.Dialog:Confession.120.Nice Ass,"Golly, what do you mean?","Jemig, waarover ben je bezig?",2025-12-29T22:52:03.604Z
54,E2_Confession_localization,,SAY.Dialog:Confession.123.Sad Ass,SAY.Dialog:Confession.123.Sad Ass,"I only meant to destroy one of the Humans' ugly Car-Machines, not set everything ablaze!!","Ik wou slechts één van de lelijke Auto-Machines van de Mensen vernielen, niet alles in de fik steken!",2025-12-29T22:52:03.604Z
55,E2_Confession_localization,,SAY.Dialog:Confession.124.Sad Ass,SAY.Dialog:Confession.124.Sad Ass,You gotta believe me!,Je moet me geloven!,2025-12-29T22:52:03.604Z
56,E2_Confession_localization,Dialogue option 5.1.,MENU.Dialog:Confession.121,MENU.Dialog:Confession.121,"Accidents happen all the time, we can fix this!",Ongelukken gebeuren nu eenmaal. We trekken dit wel recht.,2025-12-29T22:52:03.604Z
57,E2_Confession_localization,,SAY.Dialog:Confession.126.Nice Ass,SAY.Dialog:Confession.126.Nice Ass,"Accidents happen all the time, we can fix this!",Ongelukken gebeuren nu eenmaal. We trekken dit wel recht.,2025-12-29T22:52:03.604Z
58,E2_Confession_localization,,SAY.Dialog:Confession.127.Sad Ass,SAY.Dialog:Confession.127.Sad Ass,There's no going back...,Hier komen we niet van terug...,2025-12-29T22:52:03.604Z
59,E2_Confession_localization,Jump to line 64.,SAY.Dialog:Confession.143.Nice Ass,SAY.Dialog:Confession.143.Nice Ass,I promise we can! But by golly you have to come with me now!,"Ik beloof je dat we hier van terugkomen! Maar, verdikke, je moet NU meekomen!",2025-12-29T22:52:03.604Z
60,E2_Confession_localization,Dialogue option 5.2.,MENU.Dialog:Confession.122,MENU.Dialog:Confession.122,You set the fire...?,Jij hebt de brand...?,2025-12-29T22:52:03.604Z
61,E2_Confession_localization,,SAY.Dialog:Confession.132.Nice Ass,SAY.Dialog:Confession.132.Nice Ass,You set the fire?,Jij hebt de brand aangestoken?,2025-12-29T22:52:03.604Z
62,E2_Confession_localization,,SAY.Dialog:Confession.133.Sad Ass,SAY.Dialog:Confession.133.Sad Ass,...,...,2025-12-29T22:52:03.604Z
63,E2_Confession_localization,Jump to line 64.,SAY.Dialog:Confession.134.Nice Ass,SAY.Dialog:Confession.134.Nice Ass,"The Farm—our home! Sad Ass, how could you?!","De Boerderij—onze thuis! (Sad Ass), hoe kon je dit laten gebeuren?!",2025-12-29T22:52:03.604Z
64,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.147.Sad Ass,SAY.Dialog:Confession.147.Sad Ass,I don't belong on this Farm...,Ik hoor niet op deze Boerderij thuis...,2025-12-29T22:52:03.604Z
65,E2_Confession_localization,,SAY.Dialog:Confession.239.Sad Ass,SAY.Dialog:Confession.239.Sad Ass,My heart is buried under layers of coal...,Mijn hart ligt bedolven onder lagen en lagen van steenkool...,2025-12-29T22:52:03.604Z
66,E2_Confession_localization,,SAY.Dialog:Confession.237.Sad Ass,SAY.Dialog:Confession.237.Sad Ass,Is life supposed to be so full of pain?,Hoort het leven zo vol van pijn en verdriet te zijn?,2025-12-29T22:52:03.604Z
67,E2_Confession_localization,Dialogue option 6.1.,MENU.Dialog:Confession.149,MENU.Dialog:Confession.149,Lean your head against the door in silence.,Leun je hoofd in stilte tegen de deur.,2025-12-29T22:52:03.604Z
68,E2_Confession_localization,Jump to line 71.,SAY.Dialog:Confession.304.Sad Ass,SAY.Dialog:Confession.304.Sad Ass,...Are you still there?,...Ben je daar nog?,2025-12-29T22:52:03.604Z
69,E2_Confession_localization,Dialogue option 6.2.,MENU.Dialog:Confession.150,MENU.Dialog:Confession.150,Look back at the Farm as it burns.,Kijk naar de Boerderij die in lichterlaaie staat.,2025-12-29T22:52:03.604Z
70,E2_Confession_localization,Jump to line 71.,SAY.Dialog:Confession.305.Sad Ass,SAY.Dialog:Confession.305.Sad Ass,...Are you still there?,...Ben je er nog?,2025-12-29T22:52:03.604Z
71,E2_Confession_localization,Dialogue branches converge here.,SAY.Dialog:Confession.167.Sad Ass,SAY.Dialog:Confession.167.Sad Ass,Tell me the truth... Do you remember the colour of Lazy's beautiful eyes?,Vertel me de waarheid... Herinner je je de kleur van (Lazy Ass) mooie ogen nog?,2025-12-29T22:52:03.604Z
72,E2_Confession_localization,Dialogue option 7.1. Jump to line 75.,MENU.Dialog:Confession.168,MENU.Dialog:Confession.168,Dark Brown,Donkerbruin,2025-12-29T22:52:03.604Z
73,E2_Confession_localization,Dialogue option 7.2. Jump to Line 88.,MENU.Dialog:Confession.185,MENU.Dialog:Confession.185,Dark Grey,Donkergrijs,2025-12-29T22:52:03.604Z
74,E2_Confession_localization,Dialogue option 7.3. Jump to line 75.,MENU.Dialog:Confession.184,MENU.Dialog:Confession.184,Dark Blue,Donkerblauw,2025-12-29T22:52:03.604Z
75,E2_Confession_localization,If the Player chooses the wrong eye colour.,SAY.Dialog:Confession.180.Sad Ass,SAY.Dialog:Confession.180.Sad Ass,You don't...,Je kan het niet meer herinneren...,2025-12-29T22:52:03.604Z
76,E2_Confession_localization,,SAY.Dialog:Confession.181.Nice Ass,SAY.Dialog:Confession.181.Nice Ass,No wait! I remember! They were:,Nee! Wacht! Ik herinner het me! Ze waren:,2025-12-29T22:52:03.604Z
77,E2_Confession_localization,Dialogue option 8.1. Jump to line 75.,MENU.Dialog:Confession.187,MENU.Dialog:Confession.187,Dark Brown,Donkerbruin,2025-12-29T22:52:03.604Z
78,E2_Confession_localization,Dialogue option 8.2. Jump to Line 81.,MENU.Dialog:Confession.190,MENU.Dialog:Confession.190,Dark Grey,Donkergrijs,2025-12-29T22:52:03.604Z
79,E2_Confession_localization,Dialogue option 8.3. Jump to line 75.,MENU.Dialog:Confession.189,MENU.Dialog:Confession.189,Dark Blue,Donkerblauw,2025-12-29T22:52:03.604Z
